respondent_id,religiosity,social_activities,social_meetings,discuss_matters
32356,5,4,7,1.0
32357,8,5,4,1.0
32358,1,3,3,1.0
32359,5,3,5,1.0
32360,3,2,5,1.0
32361,7,3,5,1.0
32362,8,1,2,1.0
32363,7,2,6,1.0
32364,7,4,5,1.0
32365,3,2,2,2.0
32366,7,2,7,1.0
32367,4,4,7,1.0
32368,6,2,5,1.0
32369,6,5,7,1.0
32370,7,3,6,1.0
32371,7,3,7,1.0
32372,8,3,6,1.0
32373,6,4,6,1.0
32374,2,4,7,1.0
32375,10,3,5,1.0
32376,2,4,5,1.0
32377,7,2,2,1.0
32378,6,3,5,1.0
32379,4,4,6,1.0
32380,3,2,3,1.0
32381,1,3,4,1.0
32382,5,2,6,1.0
32383,7,2,5,1.0
32384,7,2,5,2.0
32385,6,3,7,1.0
32386,7,2,5,2.0
32387,10,2,7,1.0
32388,5,3,5,1.0
32389,8,3,6,1.0
32390,7,2,4,1.0
32391,3,1,2,1.0
32392,3,2,7,1.0
32393,5,2,5,1.0
32394,5,1,4,1.0
32395,5,4,6,1.0
32396,7,2,4,1.0
32397,6,2,6,1.0
32398,5,3,6,1.0
32399,6,2,7,1.0
32400,7,1,5,1.0
32401,9,2,7,1.0
32402,7,2,4,1.0
32403,5,4,4,1.0
32404,4,2,7,1.0
32405,7,2,4,1.0
32406,8,4,4,1.0
32407,3,4,7,1.0
32408,4,1,6,1.0
32409,8,2,6,1.0
32410,5,4,4,1.0
32411,7,4,4,1.0
32412,6,2,4,1.0
32413,6,3,6,1.0
32414,6,4,7,1.0
32415,7,3,4,1.0
32416,5,3,3,2.0
32417,4,2,7,1.0
32418,5,4,6,1.0
32419,8,3,3,1.0
32420,5,2,5,1.0
32421,6,1,3,1.0
32422,6,3,4,1.0
32423,7,3,6,1.0
32424,7,3,4,1.0
32425,2,3,6,1.0
32426,7,2,6,1.0
32427,7,2,5,2.0
32428,7,3,6,1.0
32429,8,2,5,1.0
32430,5,5,6,1.0
32431,7,3,4,1.0
32432,8,4,5,1.0
32433,8,4,2,1.0
32434,5,4,4,2.0
32435,5,3,6,1.0
32436,7,3,7,1.0
32437,5,3,5,1.0
32438,4,3,3,1.0
32439,4,2,7,1.0
32440,7,3,6,1.0
32441,8,2,4,1.0
32442,5,1,2,1.0
32443,7,4,6,1.0
32444,2,2,4,1.0
32445,9,3,7,1.0
32446,6,3,4,1.0
32447,8,3,6,1.0
32448,0,3,5,1.0
32449,3,1,5,1.0
32450,7,2,6,1.0
32451,10,1,6,2.0
32452,7,3,7,1.0
32453,6,3,7,1.0
32454,7,3,7,1.0
32455,7,4,5,1.0
32456,7,5,4,1.0
32457,4,3,6,1.0
32458,5,3,4,1.0
32459,5,2,2,1.0
32460,5,4,5,1.0
32461,6,3,6,1.0
32462,3,4,5,1.0
32463,8,3,5,1.0
32464,8,3,6,1.0
32465,1,3,7,1.0
32466,7,4,6,1.0
32467,1,1,6,1.0
32468,4,4,6,2.0
32469,4,3,6,1.0
32470,5,3,6,1.0
32471,6,3,3,1.0
32472,6,4,5,1.0
32473,6,3,5,1.0
32474,5,2,5,1.0
32475,6,2,4,2.0
32476,3,1,2,1.0
32477,6,1,7,1.0
32478,7,1,6,1.0
32479,6,1,2,1.0
32480,7,4,7,1.0
32481,2,2,7,1.0
32482,9,4,7,2.0
32483,3,2,5,1.0
32484,3,1,6,1.0
32485,0,3,6,1.0
32486,4,3,5,1.0
32487,1,3,6,1.0
32488,5,2,3,1.0
32489,2,3,6,1.0
32490,10,2,7,1.0
32491,6,3,5,1.0
32492,0,4,7,1.0
32493,0,1,7,1.0
32494,5,3,6,1.0
32495,3,4,7,1.0
32496,5,5,6,1.0
32497,7,1,5,1.0
32498,8,3,3,1.0
32499,10,4,6,1.0
32500,7,2,6,1.0
32501,8,3,4,1.0
32502,6,2,7,1.0
32503,10,2,6,1.0
32504,7,3,6,1.0
32505,6,3,7,1.0
32506,10,3,5,1.0
32507,7,4,5,1.0
32508,3,3,7,1.0
32509,7,1,6,1.0
32510,7,2,4,1.0
32511,8,4,7,1.0
32512,8,3,7,1.0
32513,7,4,6,1.0
32514,5,1,7,1.0
32515,3,3,3,1.0
32516,6,2,7,1.0
32517,3,4,5,1.0
32518,0,2,2,1.0
32519,77,2,5,1.0
32520,4,3,4,2.0
32521,7,3,5,1.0
32522,7,2,3,1.0
32523,7,4,2,1.0
32524,3,2,6,1.0
32525,7,2,3,1.0
32526,8,3,5,1.0
32527,6,5,6,2.0
32528,3,3,5,1.0
32529,1,2,6,1.0
32530,2,2,6,1.0
32531,7,3,6,1.0
32532,5,5,4,1.0
32533,6,5,4,1.0
32534,10,3,6,1.0
32535,2,3,5,1.0
32536,4,1,6,1.0
32537,1,3,5,1.0
32538,1,4,5,1.0
32539,7,3,4,1.0
32540,8,4,5,1.0
32541,7,2,4,1.0
32542,3,2,5,1.0
32543,6,3,4,1.0
32544,4,2,6,1.0
32545,7,3,7,2.0
32546,10,2,4,1.0
32547,2,1,7,1.0
32548,5,1,3,1.0
32549,8,2,4,1.0
32550,7,3,6,1.0
32551,4,3,6,1.0
32552,2,3,6,1.0
32553,7,3,6,1.0
32554,3,4,6,2.0
32555,9,2,7,1.0
32556,5,1,6,1.0
32557,4,3,6,1.0
32558,2,2,5,1.0
32559,9,3,6,1.0
32560,9,4,6,1.0
32561,7,3,4,2.0
32562,6,2,4,1.0
32563,10,5,7,1.0
32564,7,3,4,1.0
32565,6,2,5,1.0
32566,7,2,7,1.0
32567,8,3,7,1.0
32568,5,4,7,1.0
32569,3,1,6,1.0
32570,4,1,5,1.0
32571,1,1,5,1.0
32572,0,1,4,2.0
32573,5,3,3,1.0
32574,4,4,5,1.0
32575,8,4,3,1.0
32576,6,3,7,1.0
32577,5,3,5,1.0
32578,7,3,5,1.0
32579,3,2,6,1.0
32580,8,2,5,1.0
32581,5,2,5,1.0
32582,7,2,5,1.0
32583,9,3,5,2.0
32584,4,2,4,1.0
32585,7,4,5,1.0
32586,3,1,3,1.0
32587,7,3,6,1.0
32588,9,2,5,1.0
32589,6,3,6,1.0
32590,2,3,6,1.0
32591,5,2,3,1.0
32592,7,3,4,1.0
32593,5,1,2,1.0
32594,8,2,4,1.0
32595,1,5,7,1.0
32596,3,4,6,2.0
32597,4,3,7,2.0
32598,4,3,4,1.0
32599,8,3,4,1.0
32600,3,1,2,1.0
32601,9,4,6,1.0
32602,6,2,3,1.0
32603,4,5,7,1.0
32604,3,4,3,1.0
32605,7,4,6,1.0
32606,5,3,6,1.0
32607,7,3,4,1.0
32608,6,3,3,1.0
32609,6,3,7,1.0
32610,0,3,5,1.0
32611,6,3,3,1.0
32612,9,3,5,1.0
32613,8,5,4,1.0
32614,5,3,6,1.0
32615,3,3,5,1.0
32616,3,3,6,1.0
32617,5,1,7,2.0
32618,2,3,5,1.0
32619,5,3,4,1.0
32620,5,3,5,1.0
32621,6,4,2,1.0
32622,6,1,4,1.0
32623,6,1,5,2.0
32624,9,2,5,2.0
32625,7,2,2,1.0
32626,0,3,5,1.0
32627,6,3,4,2.0
32628,5,3,4,2.0
32629,3,2,4,1.0
32630,8,4,6,1.0
32631,6,1,3,1.0
32632,6,4,5,1.0
32633,8,3,4,8.0
32634,0,1,6,2.0
32635,2,1,7,1.0
32636,5,3,5,1.0
32637,5,5,6,1.0
32638,2,4,2,1.0
32639,0,3,5,1.0
32640,6,1,5,2.0
32641,8,3,3,1.0
32642,5,2,3,1.0
32643,10,1,4,1.0
32644,6,3,6,2.0
32645,8,2,5,1.0
32646,3,4,7,1.0
32647,3,4,6,1.0
32648,6,4,5,1.0
32649,1,1,7,1.0
32650,1,3,7,1.0
32651,3,2,6,1.0
32652,6,3,4,1.0
32653,8,5,5,1.0
32654,6,2,4,1.0
32655,7,5,5,1.0
32656,6,2,2,1.0
32657,7,2,6,1.0
32658,7,2,5,1.0
32659,1,3,6,1.0
32660,7,4,6,1.0
32661,5,4,6,1.0
32662,6,3,4,1.0
32663,7,3,5,1.0
32664,7,2,6,1.0
32665,3,4,6,1.0
32666,7,2,7,1.0
32667,5,2,5,2.0
32668,7,3,4,1.0
32669,10,5,6,1.0
32670,4,3,2,1.0
32671,5,4,5,1.0
32672,7,4,6,1.0
32673,7,1,6,1.0
32674,10,3,5,1.0
32675,6,2,6,1.0
32676,7,3,7,1.0
32677,8,4,5,1.0
32678,4,2,5,1.0
32679,6,4,6,1.0
32680,6,3,6,1.0
32681,0,4,5,1.0
32682,6,3,6,1.0
32683,8,2,4,1.0
32684,3,1,5,1.0
32685,2,2,4,1.0
32686,6,3,6,1.0
32687,7,3,6,1.0
32688,5,2,3,2.0
32689,5,3,6,1.0
32690,8,1,4,1.0
32691,7,4,6,1.0
32692,7,1,3,2.0
32693,3,2,5,1.0
32694,3,3,7,1.0
32695,8,4,6,1.0
32696,5,2,3,1.0
32697,3,3,3,1.0
32698,0,3,6,1.0
32699,3,4,6,1.0
32700,3,3,5,1.0
32701,7,3,4,1.0
32702,7,3,6,1.0
32703,5,3,7,1.0
32704,0,3,4,2.0
32705,4,4,4,1.0
32706,8,2,6,1.0
32707,3,2,7,2.0
32708,8,4,6,1.0
32709,8,2,4,1.0
32710,5,2,3,2.0
32711,7,4,2,1.0
32712,6,1,5,1.0
32713,7,3,6,1.0
32714,3,3,6,1.0
32715,6,2,5,1.0
32716,5,3,7,1.0
32717,6,3,6,1.0
32718,8,2,5,1.0
32719,3,2,5,1.0
32720,4,3,6,1.0
32721,0,2,3,1.0
32722,5,4,4,1.0
32723,9,2,3,1.0
32724,8,2,5,2.0
32725,8,3,5,1.0
32726,4,3,4,1.0
32727,7,3,4,1.0
32728,7,3,4,1.0
32729,4,3,6,1.0
32730,7,4,5,1.0
32731,5,2,6,1.0
32732,2,2,2,1.0
32733,6,4,7,1.0
32734,7,3,5,1.0
32735,9,4,4,1.0
32736,3,3,5,1.0
32737,8,3,6,1.0
32738,3,3,6,1.0
32739,1,3,4,1.0
32740,8,2,3,1.0
32741,2,2,4,1.0
32742,3,2,4,1.0
32743,5,3,3,1.0
32744,2,3,7,1.0
32745,8,3,7,1.0
32746,7,1,6,1.0
32747,9,5,6,2.0
32748,88,3,4,2.0
32749,6,2,5,2.0
32750,8,3,3,1.0
32751,4,3,4,1.0
32752,6,3,6,1.0
32753,7,4,4,1.0
32754,5,3,3,1.0
32755,3,2,7,1.0
32756,10,1,2,1.0
32757,8,3,4,1.0
32758,5,2,4,1.0
32759,7,3,2,1.0
32760,7,3,7,1.0
32761,9,3,5,1.0
32762,6,3,4,1.0
32763,4,4,5,1.0
32764,7,3,6,1.0
32765,7,4,6,1.0
32766,9,3,5,1.0
32767,8,4,5,1.0
32768,5,3,7,1.0
32769,4,2,4,1.0
32770,7,2,2,1.0
32771,7,2,4,2.0
32772,7,2,5,1.0
32773,7,4,4,1.0
32774,7,4,7,1.0
32775,5,2,5,1.0
32776,10,4,4,1.0
32777,6,3,5,1.0
32778,5,5,4,1.0
32779,5,3,4,1.0
32780,5,2,4,1.0
32781,1,1,2,2.0
32782,4,3,6,1.0
32783,7,3,3,1.0
32784,5,2,3,1.0
32785,7,2,4,1.0
32786,7,2,3,1.0
32787,3,3,7,1.0
32788,1,3,6,1.0
32789,1,3,5,1.0
32790,3,2,7,1.0
32791,3,3,5,1.0
32792,4,1,2,1.0
32793,7,3,4,1.0
32794,5,2,3,1.0
32795,8,2,6,1.0
32796,7,3,6,1.0
32797,5,3,5,1.0
32798,9,3,6,1.0
32799,6,4,6,1.0
32800,9,1,7,1.0
32801,10,4,6,1.0
32802,8,2,2,1.0
32803,5,3,5,2.0
32804,2,2,6,1.0
32805,5,3,6,1.0
32806,8,2,2,1.0
32807,9,2,4,1.0
32808,8,4,6,1.0
32809,7,3,7,1.0
32810,9,4,7,1.0
32811,9,3,6,1.0
32812,8,1,2,1.0
32813,4,4,7,1.0
32814,0,2,4,1.0
32815,9,2,6,1.0
32816,3,2,5,1.0
32817,8,2,6,1.0
32818,5,2,5,1.0
32819,3,3,6,1.0
32820,4,3,2,1.0
32821,9,5,7,1.0
32822,2,4,6,1.0
32823,3,3,5,1.0
32824,7,1,4,2.0
32825,5,3,6,1.0
32826,3,1,3,2.0
32827,7,3,4,1.0
32828,8,3,7,1.0
32829,3,2,7,1.0
32830,9,2,6,1.0
32831,5,4,7,1.0
32832,5,2,5,1.0
32833,3,3,3,2.0
32834,2,2,5,1.0
32835,10,2,5,1.0
32836,0,3,5,1.0
32837,10,3,6,1.0
32838,9,4,5,1.0
32839,6,1,2,1.0
32840,6,3,5,1.0
32841,10,5,6,1.0
32842,3,3,5,1.0
32843,3,2,4,2.0
32844,8,1,5,2.0
32845,5,3,6,1.0
32846,5,4,5,1.0
32847,10,5,7,1.0
32848,5,3,3,1.0
32849,9,2,4,1.0
32850,8,3,6,1.0
32851,8,2,5,1.0
32852,9,2,4,1.0
32853,88,1,4,1.0
32854,9,4,7,1.0
32855,6,3,5,1.0
32856,0,4,4,1.0
32857,8,4,5,1.0
32858,8,3,7,1.0
32859,2,2,4,1.0
32860,8,5,6,1.0
32861,2,3,6,1.0
32862,10,1,2,1.0
32863,8,3,6,1.0
32864,7,3,6,1.0
32865,5,3,7,1.0
32866,7,3,7,1.0
32867,2,3,3,1.0
32868,10,1,7,1.0
32869,8,3,4,1.0
32870,3,3,4,2.0
32871,3,2,6,1.0
32872,5,3,6,1.0
32873,6,2,6,1.0
32874,6,3,6,1.0
32875,6,3,6,1.0
32876,2,3,4,1.0
32877,6,2,3,1.0
32878,6,2,3,1.0
32879,4,4,4,1.0
32880,7,3,5,1.0
32881,0,2,5,2.0
32882,4,3,6,1.0
32883,6,3,4,1.0
32884,3,3,7,1.0
32885,8,2,5,1.0
32886,9,2,5,1.0
32887,3,3,6,1.0
32888,7,4,4,1.0
32889,2,3,5,1.0
32890,0,2,4,1.0
32891,2,3,6,1.0
32892,2,2,5,1.0
32893,3,4,4,1.0
32894,9,4,6,1.0
32895,3,2,6,1.0
32896,9,4,6,1.0
32897,8,3,4,1.0
32898,4,2,6,1.0
32899,8,3,6,1.0
32900,1,3,4,1.0
32901,7,3,3,1.0
32902,8,5,6,1.0
32903,5,3,4,1.0
32904,5,2,5,1.0
32905,6,2,5,1.0
32906,7,1,5,1.0
32907,8,3,5,1.0
32908,5,1,3,2.0
32909,5,3,6,1.0
32910,0,3,6,1.0
32911,5,1,5,1.0
32912,6,2,4,1.0
32913,10,4,6,2.0
32914,7,4,6,1.0
32915,7,3,5,1.0
32916,7,3,6,1.0
32917,5,1,6,1.0
32918,7,3,5,1.0
32919,3,1,3,1.0
32920,6,2,7,1.0
32921,7,3,7,1.0
32922,3,3,3,1.0
32923,5,3,7,1.0
32924,8,3,4,1.0
32925,3,2,4,2.0
32926,5,2,3,1.0
32927,8,3,4,2.0
32928,7,1,2,1.0
32929,3,1,1,2.0
32930,3,3,5,1.0
32931,7,3,7,1.0
32932,8,1,5,1.0
32933,3,2,6,1.0
32934,5,3,6,1.0
32935,8,1,3,1.0
32936,1,2,7,2.0
32937,7,2,4,1.0
32938,7,2,5,1.0
32939,5,4,5,1.0
32940,5,2,4,1.0
32941,1,4,7,1.0
32942,3,3,6,1.0
32943,8,3,7,1.0
32944,7,5,6,1.0
32945,7,2,6,1.0
32946,1,2,6,1.0
32947,0,2,4,2.0
32948,7,2,3,1.0
32949,5,3,6,1.0
32950,7,2,4,1.0
32951,2,3,3,1.0
32952,5,5,5,1.0
32953,0,3,5,2.0
32954,8,4,7,1.0
32955,8,5,7,1.0
32956,8,2,5,1.0
32957,3,5,7,1.0
32958,10,3,6,1.0
32959,7,2,5,2.0
32960,2,3,6,1.0
32961,8,2,3,1.0
32962,5,2,6,1.0
32963,4,2,5,1.0
32964,7,2,6,1.0
32965,7,3,4,1.0
32966,4,2,6,2.0
32967,7,2,6,2.0
32968,8,1,7,1.0
32969,6,4,4,2.0
32970,1,3,4,1.0
32971,6,2,5,1.0
32972,8,4,4,1.0
32973,7,3,5,1.0
32974,6,3,5,1.0
32975,8,3,6,1.0
32976,7,3,6,1.0
32977,5,3,4,1.0
32978,1,4,7,1.0
32979,6,3,5,1.0
32980,4,3,6,1.0
32981,7,3,6,1.0
32982,7,2,5,1.0
32983,5,2,6,1.0
32984,5,2,4,1.0
32985,1,1,6,1.0
32986,6,4,5,1.0
32987,6,3,6,1.0
32988,10,3,6,1.0
32989,8,2,5,1.0
32990,6,2,7,1.0
32991,4,2,6,1.0
32992,0,4,5,1.0
32993,1,3,6,2.0
32994,5,3,6,1.0
32995,2,2,5,1.0
32996,8,4,6,1.0
32997,0,4,5,1.0
32998,2,1,2,2.0
32999,9,3,5,1.0
33000,5,1,6,2.0
33001,9,4,6,1.0
33002,7,1,3,1.0
33003,5,2,7,1.0
33004,5,4,6,1.0
33005,5,3,7,1.0
33006,8,3,6,1.0
33007,1,2,2,1.0
33008,6,2,2,1.0
33009,1,3,5,1.0
33010,5,1,5,1.0
33011,6,3,5,1.0
33012,7,1,4,1.0
33013,7,3,4,1.0
33014,7,3,4,1.0
33015,8,3,5,1.0
33016,0,3,6,1.0
33017,3,3,5,1.0
33018,6,5,5,1.0
33019,6,1,2,2.0
33020,9,3,6,1.0
33021,8,1,5,1.0
33022,5,2,3,2.0
33023,6,1,3,1.0
33024,3,3,7,1.0
33025,7,4,6,1.0
33026,7,2,3,2.0
33027,9,2,6,1.0
33028,2,1,7,1.0
33029,9,1,2,7.0
33030,7,3,6,1.0
33031,7,4,6,1.0
33032,7,4,6,1.0
33033,6,1,7,1.0
33034,2,3,5,1.0
33035,8,4,5,1.0
33036,5,2,6,1.0
33037,6,3,4,1.0
33038,7,2,4,1.0
33039,9,3,4,1.0
33040,3,4,5,1.0
33041,3,5,6,1.0
33042,1,2,6,1.0
33043,3,2,5,1.0
33044,3,3,7,1.0
33045,6,3,4,1.0
33046,6,3,5,1.0
33047,7,3,6,1.0
33048,6,2,4,1.0
33049,5,4,6,1.0
33050,7,2,5,1.0
33051,2,3,6,1.0
33052,5,2,6,1.0
33053,2,3,5,1.0
33054,6,4,7,1.0
33055,5,3,6,1.0
33056,5,3,6,1.0
33057,7,5,6,1.0
33058,8,5,7,1.0
33059,4,3,6,1.0
33060,0,2,6,1.0
33061,6,3,6,2.0
33062,2,3,6,1.0
33063,6,3,4,1.0
33064,6,3,6,1.0
33065,3,1,4,2.0
33066,5,3,6,1.0
33067,2,4,6,1.0
33068,1,2,6,1.0
33069,0,1,3,1.0
33070,4,4,4,1.0
33071,0,4,6,1.0
33072,5,2,3,2.0
33073,9,3,4,1.0
33074,7,4,4,1.0
33075,5,4,2,1.0
33076,5,2,5,1.0
33077,2,2,7,1.0
33078,8,3,6,1.0
33079,7,3,6,1.0
33080,7,4,6,1.0
33081,7,3,5,1.0
33082,5,2,3,1.0
33083,1,2,5,1.0
33084,7,2,7,1.0
33085,2,2,2,1.0
33086,7,3,5,2.0
33087,8,2,6,1.0
33088,5,2,6,1.0
33089,5,2,5,1.0
33090,7,3,5,1.0
33091,8,2,5,1.0
33092,1,4,7,1.0
33093,8,3,6,1.0
33094,5,3,4,1.0
33095,1,2,6,1.0
33096,7,3,6,1.0
33097,1,4,4,2.0
33098,8,3,5,1.0
33099,7,3,4,1.0
33100,5,2,3,2.0
33101,7,3,5,1.0
33102,2,3,6,1.0
33103,6,4,6,1.0
33104,6,2,7,1.0
33105,7,4,4,1.0
33106,6,3,5,1.0
33107,8,2,3,1.0
33108,7,3,5,1.0
33109,1,2,5,1.0
33110,9,5,4,2.0
33111,4,2,4,2.0
33112,10,4,4,2.0
33113,9,2,5,1.0
33114,9,2,4,1.0
33115,7,2,3,1.0
33116,7,2,5,1.0
33117,2,3,7,2.0
33118,1,2,5,1.0
33119,5,3,7,2.0
33120,0,3,7,1.0
33121,3,3,7,1.0
33122,6,2,3,1.0
33123,5,3,6,1.0
33124,7,1,3,1.0
33125,7,1,3,1.0
33126,9,1,6,2.0
33127,8,5,6,1.0
33128,6,3,5,1.0
33129,4,3,4,1.0
33130,6,2,6,1.0
33131,7,1,3,1.0
33132,4,3,4,2.0
33133,3,2,4,1.0
33134,5,3,7,1.0
33135,6,2,6,1.0
33136,9,4,4,1.0
33137,0,4,7,1.0
33138,8,2,6,1.0
33139,7,3,3,1.0
33140,3,2,5,1.0
33141,3,2,4,1.0
33142,2,4,6,1.0
33143,3,4,6,1.0
33144,6,3,7,1.0
33145,6,4,6,1.0
33146,1,4,6,1.0
33147,10,1,6,1.0
33148,2,2,4,1.0
33149,3,3,7,1.0
33150,8,3,2,1.0
33151,3,2,4,1.0
33152,7,4,6,2.0
33153,10,3,6,1.0
33154,4,3,6,1.0
33155,4,2,6,1.0
33156,2,3,6,1.0
33157,6,3,6,1.0
33158,3,3,6,1.0
33159,4,3,5,1.0
33160,7,1,2,1.0
33161,5,3,7,1.0
33162,7,4,3,1.0
33163,6,3,6,1.0
33164,2,5,7,1.0
33165,10,1,2,1.0
33166,7,3,5,1.0
33167,5,2,2,2.0
33168,5,3,7,1.0
33169,0,2,5,1.0
33170,5,1,6,1.0
33171,2,2,3,1.0
33172,8,1,6,1.0
33173,5,1,6,1.0
33174,8,3,5,1.0
33175,5,3,7,1.0
33176,8,4,5,1.0
33177,0,1,2,1.0
33178,3,2,4,1.0
33179,10,4,7,1.0
33180,0,3,6,1.0
33181,8,2,4,1.0
33182,5,3,5,1.0
33183,3,1,5,1.0
33184,3,3,6,1.0
33185,2,4,4,1.0
33186,7,5,7,1.0
33187,8,2,4,1.0
33188,2,4,6,1.0
33189,7,1,5,1.0
33190,3,3,4,1.0
33191,4,2,3,1.0
33192,6,4,7,1.0
33193,5,3,4,1.0
33194,2,1,2,2.0
33195,5,3,4,1.0
33196,1,3,7,1.0
33197,8,4,6,1.0
33198,7,3,6,1.0
33199,3,5,7,1.0
33200,7,2,4,2.0
33201,5,3,6,1.0
33202,8,5,7,1.0
33203,4,3,4,1.0
33204,3,2,6,2.0
33205,0,2,4,1.0
33206,10,4,6,1.0
33207,8,2,5,1.0
33208,5,1,2,2.0
33209,5,5,6,1.0
33210,1,3,6,1.0
33211,5,1,5,1.0
33212,2,2,6,1.0
33213,5,2,2,1.0
33214,7,4,2,2.0
33215,3,4,7,1.0
33216,6,3,5,1.0
33217,3,1,1,1.0
33218,8,3,3,1.0
33219,6,3,6,1.0
33220,0,1,4,1.0
33221,0,2,5,1.0
33222,7,1,2,1.0
33223,4,2,6,1.0
33224,4,3,4,1.0
33225,5,2,4,1.0
33226,4,3,4,1.0
33227,7,2,5,1.0
33228,7,4,5,1.0
33229,5,3,6,1.0
33230,8,4,7,1.0
33231,2,3,4,1.0
33232,6,3,3,2.0
33233,6,5,6,1.0
33234,7,2,4,1.0
33235,4,2,4,1.0
33236,7,3,5,1.0
33237,4,3,6,1.0
33238,5,3,7,1.0
33239,1,3,5,1.0
33240,6,3,6,1.0
33241,8,2,3,1.0
33242,6,3,6,1.0
33243,2,3,6,1.0
33244,9,4,7,1.0
33245,3,4,6,1.0
33246,3,2,4,1.0
33247,8,4,7,1.0
33248,3,2,4,1.0
33249,1,3,6,1.0
33250,10,1,7,1.0
33251,2,4,6,1.0
33252,6,4,6,1.0
33253,7,4,6,1.0
33254,8,4,7,1.0
33255,8,2,3,1.0
33256,2,5,6,1.0
33257,8,4,5,1.0
33258,7,4,7,1.0
33259,2,5,6,1.0
33260,5,3,7,1.0
33261,8,3,7,1.0
33262,10,3,6,1.0
33263,6,5,7,1.0
33264,7,5,6,1.0
33265,7,2,6,1.0
33266,5,3,7,1.0
33267,2,4,7,1.0
33268,1,3,6,1.0
33269,8,2,6,1.0
33270,0,2,2,1.0
33271,5,4,7,1.0
33272,8,3,3,1.0
33273,0,1,4,1.0
33274,6,2,2,2.0
33275,7,4,6,2.0
33276,2,3,6,1.0
33277,9,2,4,1.0
33278,1,3,6,1.0
33279,0,3,6,1.0
33280,9,5,4,1.0
33281,7,3,5,1.0
33282,5,3,4,1.0
33283,0,2,5,1.0
33284,6,1,6,1.0
33285,9,2,7,2.0
33286,6,3,6,1.0
33287,2,2,5,1.0
33288,2,3,5,1.0
33289,7,2,3,1.0
33290,6,2,5,1.0
33291,9,3,5,1.0
33292,9,1,3,1.0
33293,7,2,6,1.0
33294,5,4,5,1.0
33295,7,2,6,1.0
33296,5,3,6,2.0
33297,7,4,3,1.0
33298,6,3,6,1.0
33299,3,3,5,1.0
33300,7,2,6,1.0
33301,2,4,2,1.0
33302,3,4,5,1.0
33303,5,2,4,1.0
33304,7,3,6,1.0
33305,7,2,5,1.0
33306,5,2,3,1.0
33307,8,4,6,1.0
33308,6,3,7,1.0
33309,0,3,6,1.0
33310,10,3,6,1.0
33311,2,3,6,2.0
33312,5,4,6,1.0
33313,7,3,5,1.0
33314,1,4,6,1.0
33315,0,4,6,1.0
33316,6,4,3,1.0
33317,5,4,7,1.0
33318,3,2,6,1.0
33319,7,4,6,1.0
33320,7,2,4,1.0
33321,2,8,3,1.0
33322,2,2,6,1.0
33323,6,3,7,1.0
33324,10,2,5,1.0
33325,8,2,6,1.0
33326,7,3,6,1.0
33327,7,1,4,1.0
33328,6,1,3,1.0
33329,7,3,2,1.0
33330,8,3,6,1.0
33331,6,2,5,1.0
33332,0,2,6,1.0
33333,0,3,5,1.0
33334,8,3,4,1.0
33335,7,2,3,1.0
33336,0,3,6,1.0
33337,5,4,6,1.0
33338,0,1,5,2.0
33339,8,3,5,1.0
33340,7,2,6,1.0
33341,6,4,4,1.0
33342,8,3,6,1.0
33343,0,2,3,2.0
33344,3,3,5,1.0
33345,3,3,4,1.0
33346,1,3,7,1.0
33347,8,4,5,1.0
33348,0,2,4,1.0
33349,8,2,6,2.0
33350,2,4,5,1.0
33351,8,2,4,1.0
33352,3,4,3,1.0
33353,5,2,2,1.0
33354,1,2,6,1.0
33355,9,3,7,1.0
33356,7,1,2,2.0
33357,8,4,5,2.0
33358,6,2,4,1.0
33359,2,3,6,1.0
33360,10,5,6,1.0
33361,5,3,4,1.0
33362,9,3,6,1.0
33363,7,1,3,1.0
33364,7,2,5,1.0
33365,5,3,4,1.0
33366,6,3,6,1.0
33367,7,4,5,1.0
33368,6,3,5,1.0
33369,1,4,6,1.0
33370,6,3,2,1.0
33371,9,3,5,1.0
33372,7,1,6,1.0
33373,7,4,6,1.0
33374,7,3,6,2.0
33375,9,4,6,1.0
33376,9,5,7,1.0
33377,4,2,3,1.0
33378,10,3,7,1.0
33379,6,1,2,1.0
33380,8,2,6,1.0
33381,9,4,5,1.0
33382,6,2,3,1.0
33383,0,1,5,1.0
33384,9,2,6,1.0
33385,3,1,5,2.0
33386,6,4,5,1.0
33387,7,3,6,1.0
33388,7,3,7,1.0
33389,10,4,5,1.0
33390,8,3,4,1.0
33391,5,3,6,1.0
33392,1,4,6,1.0
33393,6,2,2,1.0
33394,5,1,5,1.0
33395,9,4,3,1.0
33396,8,3,6,1.0
33397,7,4,6,1.0
33398,10,4,7,1.0
33399,10,4,2,2.0
33400,3,3,7,1.0
33401,8,5,6,1.0
33402,6,3,6,2.0
33403,8,2,6,1.0
33404,4,3,6,1.0
33405,4,2,6,1.0
33406,7,4,6,1.0
33407,5,2,2,2.0
33408,1,2,2,1.0
33409,8,2,4,1.0
33410,9,4,7,1.0
33411,5,2,5,1.0
33412,5,3,6,1.0
33413,5,4,6,1.0
33414,8,1,7,1.0
33415,1,2,6,1.0
33416,6,1,5,1.0
33417,9,3,6,1.0
33418,2,1,2,2.0
33419,3,4,6,1.0
33420,9,4,6,1.0
33421,6,4,5,1.0
33422,9,2,5,1.0
33423,6,3,3,1.0
33424,1,4,5,1.0
33425,6,3,6,1.0
33426,7,2,3,1.0
33427,6,3,3,1.0
33428,0,3,5,1.0
33429,1,4,4,1.0
