respondent_id,trust_scientists,value_new_experiences,value_new_experiences_a,value_help_others,value_help_others_a
34432,,3.0,,2.0,
34433,,2.0,,2.0,
34434,,3.0,,2.0,
34435,,5.0,,3.0,
34436,,5.0,,1.0,
34437,,5.0,,2.0,
34438,,5.0,,2.0,
34439,,4.0,,1.0,
34440,,3.0,,1.0,
34441,,4.0,,2.0,
34442,,1.0,,1.0,
34443,,5.0,,2.0,
34444,,4.0,,2.0,
34445,,2.0,,2.0,
34446,,4.0,,2.0,
34447,,2.0,,3.0,
34448,,4.0,,3.0,
34449,,5.0,,2.0,
34450,,4.0,,2.0,
34451,,2.0,,2.0,
34452,,1.0,,2.0,
34453,,2.0,,2.0,
34454,,2.0,,2.0,
34455,,3.0,,2.0,
34456,,4.0,,2.0,
34457,,1.0,,3.0,
34458,,1.0,,1.0,
34459,,4.0,,4.0,
34460,,2.0,,4.0,
34461,,2.0,,2.0,
34462,,1.0,,1.0,
34463,,3.0,,3.0,
34464,,3.0,,4.0,
34465,,1.0,,1.0,
34466,,2.0,,2.0,
34467,,4.0,,1.0,
34468,,2.0,,2.0,
34469,,2.0,,1.0,
34470,,1.0,,1.0,
34471,,3.0,,2.0,
34472,,2.0,,2.0,
34473,,3.0,,2.0,
34474,,2.0,,1.0,
34475,,2.0,,2.0,
34476,,1.0,,2.0,
34477,,5.0,,2.0,
34478,,1.0,,2.0,
34479,,3.0,,1.0,
34480,,3.0,,2.0,
34481,,2.0,,2.0,
34482,,4.0,,4.0,
34483,,1.0,,2.0,
34484,,4.0,,1.0,
34485,,4.0,,4.0,
34486,,1.0,,1.0,
34487,,1.0,,3.0,
34488,,2.0,,2.0,
34489,,3.0,,2.0,
34490,,2.0,,1.0,
34491,,2.0,,2.0,
34492,,2.0,,2.0,
34493,,5.0,,3.0,
34494,,4.0,,4.0,
34495,,1.0,,3.0,
34496,,2.0,,3.0,
34497,,5.0,,3.0,
34498,,2.0,,2.0,
34499,,2.0,,2.0,
34500,,3.0,,3.0,
34501,,3.0,,2.0,
34502,,2.0,,2.0,
34503,,3.0,,2.0,
34504,,8.0,,8.0,
34505,,8.0,,8.0,
34506,,8.0,,8.0,
34507,,2.0,,1.0,
34508,,8.0,,8.0,
34509,,8.0,,8.0,
34510,,4.0,,1.0,
34511,,5.0,,3.0,
34512,,4.0,,2.0,
34513,,2.0,,2.0,
34514,,2.0,,1.0,
34515,,4.0,,3.0,
34516,,4.0,,1.0,
34517,,8.0,,8.0,
34518,,4.0,,2.0,
34519,,2.0,,1.0,
34520,,1.0,,2.0,
34521,,2.0,,4.0,
34522,,1.0,,2.0,
34523,,5.0,,2.0,
34524,,1.0,,2.0,
34525,,3.0,,1.0,
34526,,4.0,,2.0,
34527,,4.0,,2.0,
34528,,4.0,,2.0,
34529,,2.0,,3.0,
34530,,3.0,,4.0,
34531,,2.0,,2.0,
34532,,3.0,,2.0,
34533,,1.0,,2.0,
34534,,4.0,,3.0,
34535,,5.0,,3.0,
34536,,3.0,,1.0,
34537,,4.0,,3.0,
34538,,3.0,,3.0,
34539,,4.0,,4.0,
34540,,2.0,,2.0,
34541,,8.0,,2.0,
34542,,2.0,,2.0,
34543,,2.0,,1.0,
34544,,3.0,,2.0,
34545,,3.0,,2.0,
34546,,2.0,,3.0,
34547,,3.0,,2.0,
34548,,1.0,,1.0,
34549,,2.0,,1.0,
34550,,4.0,,3.0,
34551,,3.0,,2.0,
34552,,4.0,,4.0,
34553,,2.0,,1.0,
34554,,1.0,,1.0,
34555,,2.0,,2.0,
34556,,1.0,,1.0,
34557,,4.0,,2.0,
34558,,2.0,,2.0,
34559,,2.0,,2.0,
34560,,3.0,,2.0,
34561,,2.0,,1.0,
34562,,2.0,,2.0,
34563,,2.0,,2.0,
34564,,2.0,,2.0,
34565,,3.0,,4.0,
34566,,3.0,,2.0,
34567,,2.0,,2.0,
34568,,2.0,,3.0,
34569,,2.0,,2.0,
34570,,2.0,,2.0,
34571,,3.0,,2.0,
34572,,3.0,,2.0,
34573,,4.0,,4.0,
34574,,1.0,,2.0,
34575,,3.0,,3.0,
34576,,1.0,,2.0,
34577,,1.0,,2.0,
34578,,5.0,,2.0,
34579,,2.0,,3.0,
34580,,2.0,,1.0,
34581,,1.0,,1.0,
34582,,3.0,,2.0,
34583,,2.0,,2.0,
34584,,3.0,,4.0,
34585,,2.0,,3.0,
34586,,5.0,,2.0,
34587,,1.0,,1.0,
34588,,5.0,,3.0,
34589,,5.0,,1.0,
34590,,5.0,,2.0,
34591,,3.0,,3.0,
34592,,5.0,,2.0,
34593,,5.0,,3.0,
34594,,1.0,,1.0,
34595,,4.0,,1.0,
34596,,1.0,,2.0,
34597,,4.0,,2.0,
34598,,2.0,,2.0,
34599,,1.0,,1.0,
34600,,1.0,,1.0,
34601,,5.0,,2.0,
34602,,6.0,,1.0,
34603,,5.0,,2.0,
34604,,4.0,,1.0,
34605,,2.0,,1.0,
34606,,3.0,,3.0,
34607,,2.0,,1.0,
34608,,2.0,,1.0,
34609,,5.0,,4.0,
34610,,4.0,,2.0,
34611,,6.0,,4.0,
34612,,3.0,,2.0,
34613,,3.0,,1.0,
34614,,5.0,,3.0,
34615,,2.0,,2.0,
34616,,5.0,,1.0,
34617,,3.0,,2.0,
34618,,5.0,,2.0,
34619,,4.0,,1.0,
34620,,4.0,,3.0,
34621,,3.0,,3.0,
34622,,3.0,,3.0,
34623,,1.0,,2.0,
34624,,5.0,,2.0,
34625,,3.0,,1.0,
34626,,1.0,,2.0,
34627,,1.0,,1.0,
34628,,2.0,,5.0,
34629,,3.0,,3.0,
34630,,5.0,,2.0,
34631,,3.0,,2.0,
34632,,5.0,,4.0,
34633,,1.0,,1.0,
34634,,2.0,,1.0,
34635,,2.0,,3.0,
34636,,5.0,,1.0,
34637,,1.0,,2.0,
34638,,1.0,,1.0,
34639,,1.0,,4.0,
34640,,6.0,,2.0,
34641,,1.0,,1.0,
34642,,3.0,,1.0,
34643,,5.0,,2.0,
34644,,1.0,,6.0,
34645,,4.0,,2.0,
34646,,5.0,,2.0,
34647,,1.0,,1.0,
34648,,3.0,,3.0,
34649,,6.0,,2.0,
34650,,5.0,,2.0,
34651,,2.0,,2.0,
34652,,1.0,,1.0,
34653,,1.0,,2.0,
34654,,2.0,,2.0,
34655,,3.0,,2.0,
34656,,4.0,,3.0,
34657,,8.0,,1.0,
34658,,1.0,,1.0,
34659,,3.0,,2.0,
34660,,2.0,,2.0,
34661,,2.0,,2.0,
34662,,1.0,,1.0,
34663,,1.0,,1.0,
34664,,2.0,,2.0,
34665,,2.0,,2.0,
34666,,3.0,,2.0,
34667,,3.0,,3.0,
34668,,4.0,,2.0,
34669,,3.0,,1.0,
34670,,5.0,,2.0,
34671,,4.0,,2.0,
34672,,5.0,,2.0,
34673,,2.0,,4.0,
34674,,2.0,,3.0,
34675,,1.0,,2.0,
34676,,3.0,,4.0,
34677,,2.0,,1.0,
34678,,4.0,,2.0,
34679,,5.0,,2.0,
34680,,4.0,,2.0,
34681,,1.0,,2.0,
34682,,3.0,,2.0,
34683,,1.0,,1.0,
34684,,3.0,,4.0,
34685,,2.0,,2.0,
34686,,1.0,,1.0,
34687,,2.0,,2.0,
34688,,2.0,,5.0,
34689,,1.0,,1.0,
34690,,2.0,,2.0,
34691,,5.0,,4.0,
34692,,2.0,,2.0,
34693,,4.0,,4.0,
34694,,2.0,,2.0,
34695,,8.0,,8.0,
34696,,8.0,,8.0,
34697,,4.0,,4.0,
34698,,2.0,,2.0,
34699,,2.0,,3.0,
34700,,3.0,,2.0,
34701,,2.0,,4.0,
34702,,1.0,,2.0,
34703,,4.0,,5.0,
34704,,2.0,,3.0,
34705,,2.0,,3.0,
34706,,5.0,,1.0,
34707,,5.0,,2.0,
34708,,5.0,,1.0,
34709,,2.0,,2.0,
34710,,2.0,,2.0,
34711,,5.0,,3.0,
34712,,3.0,,3.0,
34713,,2.0,,3.0,
34714,,2.0,,2.0,
34715,,3.0,,3.0,
34716,,1.0,,1.0,
34717,,2.0,,1.0,
34718,,3.0,,2.0,
34719,,3.0,,2.0,
34720,,4.0,,4.0,
34721,,3.0,,2.0,
34722,,2.0,,2.0,
34723,,3.0,,2.0,
34724,,3.0,,1.0,
34725,,2.0,,2.0,
34726,,5.0,,1.0,
34727,,6.0,,3.0,
34728,,3.0,,3.0,
34729,,4.0,,3.0,
34730,,5.0,,2.0,
34731,,5.0,,4.0,
34732,,2.0,,2.0,
34733,,5.0,,1.0,
34734,,4.0,,4.0,
34735,,3.0,,1.0,
34736,,2.0,,4.0,
34737,,5.0,,1.0,
34738,,2.0,,2.0,
34739,,5.0,,3.0,
34740,,5.0,,1.0,
34741,,5.0,,1.0,
34742,,1.0,,1.0,
34743,,1.0,,1.0,
34744,,5.0,,1.0,
34745,,2.0,,1.0,
34746,,1.0,,1.0,
34747,,6.0,,2.0,
34748,,5.0,,2.0,
34749,,4.0,,2.0,
34750,,2.0,,1.0,
34751,,4.0,,1.0,
34752,,2.0,,3.0,
34753,,1.0,,2.0,
34754,,4.0,,2.0,
34755,,4.0,,2.0,
34756,,4.0,,2.0,
34757,,3.0,,4.0,
34758,,2.0,,2.0,
34759,,2.0,,3.0,
34760,,2.0,,2.0,
34761,,3.0,,3.0,
34762,,5.0,,1.0,
34763,,1.0,,2.0,
34764,,3.0,,2.0,
34765,,5.0,,2.0,
34766,,2.0,,1.0,
34767,,4.0,,3.0,
34768,,6.0,,1.0,
34769,,2.0,,2.0,
34770,,5.0,,2.0,
34771,,3.0,,2.0,
34772,,1.0,,1.0,
34773,,4.0,,2.0,
34774,,2.0,,1.0,
34775,,5.0,,1.0,
34776,,5.0,,2.0,
34777,,3.0,,3.0,
34778,,5.0,,2.0,
34779,,5.0,,2.0,
34780,,4.0,,3.0,
34781,,5.0,,2.0,
34782,,5.0,,3.0,
34783,,2.0,,2.0,
34784,,5.0,,3.0,
34785,,2.0,,2.0,
34786,,5.0,,1.0,
34787,,5.0,,3.0,
34788,,4.0,,2.0,
34789,,3.0,,2.0,
34790,,3.0,,2.0,
34791,,2.0,,2.0,
34792,,5.0,,2.0,
34793,,2.0,,2.0,
34794,,4.0,,2.0,
34795,,5.0,,2.0,
34796,,4.0,,3.0,
34797,,4.0,,2.0,
34798,,2.0,,2.0,
34799,,4.0,,2.0,
34800,,2.0,,2.0,
34801,,2.0,,2.0,
34802,,2.0,,2.0,
34803,,5.0,,2.0,
34804,,4.0,,5.0,
34805,,4.0,,2.0,
34806,,5.0,,1.0,
34807,,3.0,,2.0,
34808,,2.0,,2.0,
34809,,2.0,,1.0,
34810,,4.0,,2.0,
34811,,1.0,,2.0,
34812,,6.0,,3.0,
34813,,2.0,,1.0,
34814,,2.0,,1.0,
34815,,5.0,,2.0,
34816,,3.0,,2.0,
34817,,2.0,,2.0,
34818,,5.0,,3.0,
34819,,1.0,,2.0,
34820,,1.0,,3.0,
34821,,3.0,,2.0,
34822,,2.0,,2.0,
34823,,5.0,,3.0,
34824,,2.0,,3.0,
34825,,1.0,,1.0,
34826,,4.0,,1.0,
34827,,4.0,,2.0,
34828,,5.0,,4.0,
34829,,5.0,,4.0,
34830,,2.0,,2.0,
34831,,2.0,,3.0,
34832,,2.0,,2.0,
34833,,1.0,,1.0,
34834,,2.0,,2.0,
34835,,4.0,,2.0,
34836,,8.0,,2.0,
34837,,5.0,,3.0,
34838,,2.0,,2.0,
34839,,2.0,,2.0,
34840,,5.0,,1.0,
34841,,5.0,,1.0,
34842,,2.0,,2.0,
34843,,2.0,,3.0,
34844,,2.0,,1.0,
34845,,3.0,,1.0,
34846,,3.0,,1.0,
34847,,5.0,,3.0,
34848,,4.0,,1.0,
34849,,2.0,,3.0,
34850,,5.0,,4.0,
34851,,5.0,,2.0,
34852,,2.0,,2.0,
34853,,4.0,,3.0,
34854,,5.0,,2.0,
34855,,4.0,,2.0,
34856,,4.0,,3.0,
34857,,2.0,,2.0,
34858,,3.0,,4.0,
34859,,3.0,,3.0,
34860,,2.0,,2.0,
34861,,2.0,,1.0,
34862,,2.0,,4.0,
34863,,4.0,,2.0,
34864,,3.0,,2.0,
34865,,3.0,,3.0,
34866,,4.0,,3.0,
34867,,4.0,,4.0,
34868,,2.0,,2.0,
34869,,3.0,,3.0,
34870,,2.0,,2.0,
34871,,2.0,,2.0,
34872,,2.0,,1.0,
34873,,3.0,,1.0,
34874,,1.0,,1.0,
34875,,3.0,,1.0,
34876,,3.0,,1.0,
34877,,3.0,,2.0,
34878,,1.0,,3.0,
34879,,8.0,,8.0,
34880,,3.0,,2.0,
34881,,2.0,,2.0,
34882,,5.0,,4.0,
34883,,8.0,,8.0,
34884,,5.0,,3.0,
34885,,3.0,,2.0,
34886,,4.0,,2.0,
34887,,3.0,,2.0,
34888,,4.0,,2.0,
34889,,1.0,,1.0,
34890,,5.0,,4.0,
34891,,4.0,,2.0,
34892,,2.0,,2.0,
34893,,8.0,,8.0,
34894,,5.0,,4.0,
34895,,8.0,,8.0,
34896,,8.0,,8.0,
34897,,5.0,,2.0,
34898,,4.0,,2.0,
34899,,2.0,,2.0,
34900,,8.0,,8.0,
34901,,4.0,,3.0,
34902,,8.0,,8.0,
34903,,4.0,,2.0,
34904,,4.0,,2.0,
34905,,2.0,,3.0,
34906,,3.0,,3.0,
34907,,2.0,,3.0,
34908,,4.0,,2.0,
34909,,2.0,,2.0,
34910,,3.0,,4.0,
34911,,4.0,,2.0,
34912,,5.0,,2.0,
34913,,4.0,,3.0,
34914,,3.0,,3.0,
34915,,2.0,,2.0,
34916,,3.0,,2.0,
34917,,1.0,,2.0,
34918,,4.0,,2.0,
34919,,3.0,,2.0,
34920,,2.0,,2.0,
34921,,4.0,,2.0,
34922,,5.0,,4.0,
34923,,5.0,,3.0,
34924,,1.0,,1.0,
34925,,3.0,,4.0,
34926,,2.0,,2.0,
34927,,3.0,,2.0,
34928,,1.0,,2.0,
34929,,3.0,,5.0,
34930,,2.0,,4.0,
34931,,2.0,,2.0,
34932,,2.0,,2.0,
34933,,5.0,,3.0,
34934,,1.0,,1.0,
34935,,5.0,,3.0,
34936,,2.0,,1.0,
34937,,2.0,,1.0,
34938,,1.0,,1.0,
34939,,1.0,,1.0,
34940,,3.0,,2.0,
34941,,3.0,,2.0,
34942,,2.0,,2.0,
34943,,5.0,,2.0,
34944,,2.0,,1.0,
34945,,3.0,,4.0,
34946,,1.0,,1.0,
34947,,1.0,,2.0,
34948,,5.0,,4.0,
34949,,3.0,,1.0,
34950,,8.0,,8.0,
34951,,3.0,,3.0,
34952,,2.0,,2.0,
34953,,5.0,,2.0,
34954,,5.0,,3.0,
34955,,3.0,,2.0,
34956,,3.0,,2.0,
34957,,2.0,,2.0,
34958,,5.0,,2.0,
34959,,1.0,,2.0,
34960,,1.0,,2.0,
34961,,1.0,,2.0,
34962,,3.0,,2.0,
34963,,1.0,,2.0,
34964,,4.0,,4.0,
34965,,8.0,,8.0,
34966,,1.0,,1.0,
34967,,1.0,,1.0,
34968,,4.0,,3.0,
34969,,3.0,,2.0,
34970,,1.0,,3.0,
34971,,5.0,,2.0,
34972,,1.0,,2.0,
34973,,3.0,,2.0,
34974,,3.0,,2.0,
34975,,3.0,,2.0,
34976,,3.0,,2.0,
34977,,4.0,,4.0,
34978,,2.0,,3.0,
34979,,2.0,,3.0,
34980,,2.0,,2.0,
34981,,2.0,,2.0,
34982,,2.0,,4.0,
34983,,2.0,,4.0,
34984,,3.0,,3.0,
34985,,4.0,,2.0,
34986,,2.0,,1.0,
34987,,4.0,,2.0,
34988,,2.0,,2.0,
34989,,2.0,,1.0,
34990,,2.0,,3.0,
34991,,3.0,,3.0,
34992,,5.0,,8.0,
34993,,3.0,,2.0,
34994,,5.0,,2.0,
34995,,5.0,,3.0,
34996,,1.0,,1.0,
34997,,2.0,,2.0,
34998,,3.0,,2.0,
34999,,2.0,,3.0,
35000,,5.0,,1.0,
35001,,2.0,,1.0,
35002,,4.0,,2.0,
35003,,3.0,,1.0,
35004,,4.0,,4.0,
35005,,3.0,,2.0,
35006,,3.0,,1.0,
35007,,2.0,,2.0,
35008,,1.0,,1.0,
35009,,2.0,,2.0,
35010,,4.0,,1.0,
35011,,4.0,,3.0,
35012,,3.0,,2.0,
35013,,4.0,,2.0,
35014,,1.0,,1.0,
35015,,1.0,,2.0,
35016,,2.0,,2.0,
35017,,2.0,,1.0,
35018,,2.0,,2.0,
35019,,2.0,,4.0,
35020,,3.0,,2.0,
35021,,2.0,,1.0,
35022,,2.0,,1.0,
35023,,2.0,,2.0,
35024,,3.0,,3.0,
35025,,1.0,,1.0,
35026,,5.0,,4.0,
35027,,3.0,,2.0,
35028,,3.0,,2.0,
35029,,8.0,,3.0,
35030,,1.0,,1.0,
35031,,2.0,,2.0,
35032,,2.0,,2.0,
35033,,4.0,,3.0,
35034,,4.0,,2.0,
35035,,2.0,,2.0,
35036,,1.0,,1.0,
35037,,2.0,,2.0,
35038,,2.0,,2.0,
35039,,2.0,,2.0,
35040,,2.0,,1.0,
35041,,1.0,,2.0,
35042,,1.0,,1.0,
35043,,5.0,,1.0,
35044,,5.0,,5.0,
35045,,2.0,,2.0,
35046,,2.0,,1.0,
35047,,6.0,,3.0,
35048,,3.0,,2.0,
35049,,2.0,,2.0,
35050,,5.0,,2.0,
35051,,3.0,,2.0,
35052,,2.0,,2.0,
35053,,2.0,,4.0,
35054,,3.0,,3.0,
35055,,3.0,,3.0,
35056,,2.0,,2.0,
35057,,2.0,,2.0,
35058,,1.0,,2.0,
35059,,2.0,,2.0,
35060,,4.0,,1.0,
35061,,4.0,,1.0,
35062,,1.0,,1.0,
35063,,3.0,,2.0,
35064,,4.0,,2.0,
35065,,2.0,,3.0,
35066,,4.0,,2.0,
35067,,1.0,,1.0,
35068,,2.0,,3.0,
35069,,4.0,,2.0,
35070,,4.0,,3.0,
35071,,2.0,,2.0,
35072,,2.0,,2.0,
35073,,1.0,,1.0,
35074,,3.0,,2.0,
35075,,3.0,,3.0,
35076,,4.0,,2.0,
35077,,4.0,,4.0,
35078,,2.0,,2.0,
35079,,5.0,,3.0,
35080,,4.0,,2.0,
35081,,1.0,,3.0,
35082,,5.0,,3.0,
35083,,8.0,,8.0,
35084,,3.0,,2.0,
35085,,5.0,,3.0,
35086,,2.0,,2.0,
35087,,4.0,,2.0,
35088,,3.0,,2.0,
35089,,1.0,,1.0,
35090,,1.0,,1.0,
35091,,1.0,,1.0,
35092,,4.0,,2.0,
35093,,4.0,,4.0,
35094,,3.0,,3.0,
35095,,3.0,,2.0,
35096,,2.0,,1.0,
35097,,5.0,,4.0,
35098,,3.0,,2.0,
35099,,3.0,,2.0,
35100,,4.0,,3.0,
35101,,4.0,,2.0,
35102,,2.0,,2.0,
35103,,2.0,,2.0,
35104,,3.0,,4.0,
35105,,6.0,,4.0,
35106,,4.0,,3.0,
35107,,8.0,,5.0,
35108,,1.0,,1.0,
35109,,2.0,,3.0,
35110,,3.0,,4.0,
35111,,4.0,,3.0,
35112,,2.0,,1.0,
35113,,4.0,,2.0,
35114,,5.0,,4.0,
35115,,4.0,,1.0,
35116,,3.0,,4.0,
35117,,3.0,,4.0,
35118,,5.0,,3.0,
35119,,4.0,,2.0,
35120,,2.0,,3.0,
35121,,2.0,,2.0,
35122,,4.0,,1.0,
35123,,5.0,,1.0,
35124,,2.0,,2.0,
35125,,3.0,,1.0,
35126,,2.0,,2.0,
35127,,3.0,,1.0,
35128,,5.0,,2.0,
35129,,2.0,,3.0,
35130,,4.0,,2.0,
35131,,4.0,,3.0,
35132,,8.0,,1.0,
35133,,3.0,,2.0,
35134,,3.0,,1.0,
35135,,2.0,,2.0,
35136,,3.0,,2.0,
35137,,5.0,,1.0,
35138,,1.0,,2.0,
35139,,4.0,,3.0,
35140,,5.0,,2.0,
35141,,3.0,,2.0,
35142,,4.0,,2.0,
35143,,4.0,,1.0,
35144,,4.0,,2.0,
35145,,2.0,,2.0,
35146,,2.0,,5.0,
35147,,5.0,,2.0,
35148,,4.0,,2.0,
35149,,1.0,,1.0,
35150,,2.0,,2.0,
35151,,4.0,,3.0,
35152,,2.0,,2.0,
35153,,5.0,,1.0,
35154,,2.0,,2.0,
35155,,2.0,,2.0,
35156,,5.0,,4.0,
35157,,2.0,,2.0,
35158,,1.0,,1.0,
35159,,4.0,,2.0,
35160,,5.0,,1.0,
35161,,6.0,,3.0,
35162,,2.0,,2.0,
35163,,2.0,,1.0,
35164,,3.0,,2.0,
35165,,4.0,,3.0,
35166,,2.0,,2.0,
35167,,5.0,,2.0,
35168,,4.0,,4.0,
35169,,1.0,,2.0,
35170,,1.0,,1.0,
35171,,2.0,,2.0,
35172,,2.0,,2.0,
35173,,3.0,,2.0,
35174,,3.0,,2.0,
35175,,2.0,,2.0,
35176,,3.0,,1.0,
35177,,3.0,,3.0,
35178,,4.0,,2.0,
35179,,3.0,,2.0,
35180,,1.0,,2.0,
35181,,4.0,,2.0,
35182,,4.0,,2.0,
35183,,2.0,,1.0,
35184,,1.0,,1.0,
35185,,2.0,,2.0,
35186,,5.0,,2.0,
35187,,1.0,,1.0,
35188,,2.0,,3.0,
35189,,2.0,,3.0,
35190,,2.0,,2.0,
35191,,1.0,,1.0,
35192,,3.0,,2.0,
35193,,3.0,,3.0,
35194,,4.0,,2.0,
35195,,5.0,,2.0,
35196,,4.0,,2.0,
35197,,5.0,,1.0,
35198,,5.0,,3.0,
35199,,3.0,,2.0,
35200,,3.0,,2.0,
35201,,1.0,,1.0,
35202,,6.0,,3.0,
35203,,5.0,,5.0,
35204,,5.0,,1.0,
35205,,2.0,,2.0,
35206,,2.0,,1.0,
35207,,2.0,,2.0,
35208,,2.0,,1.0,
35209,,2.0,,2.0,
35210,,3.0,,2.0,
35211,,5.0,,2.0,
35212,,1.0,,1.0,
35213,,5.0,,2.0,
35214,,2.0,,1.0,
35215,,5.0,,1.0,
35216,,2.0,,2.0,
35217,,2.0,,1.0,
35218,,5.0,,2.0,
35219,,4.0,,2.0,
35220,,2.0,,4.0,
35221,,2.0,,2.0,
35222,,3.0,,1.0,
35223,,2.0,,1.0,
35224,,4.0,,4.0,
35225,,3.0,,3.0,
35226,,3.0,,2.0,
35227,,3.0,,3.0,
35228,,5.0,,1.0,
35229,,1.0,,2.0,
35230,,4.0,,1.0,
35231,,2.0,,3.0,
35232,,2.0,,2.0,
35233,,4.0,,2.0,
35234,,2.0,,1.0,
35235,,3.0,,2.0,
35236,,2.0,,2.0,
35237,,3.0,,1.0,
35238,,5.0,,2.0,
35239,,5.0,,4.0,
35240,,3.0,,2.0,
35241,,4.0,,3.0,
35242,,3.0,,3.0,
35243,,1.0,,4.0,
35244,,5.0,,1.0,
35245,,6.0,,2.0,
35246,,2.0,,1.0,
35247,,4.0,,2.0,
35248,,4.0,,2.0,
35249,,1.0,,1.0,
35250,,5.0,,2.0,
35251,,2.0,,2.0,
35252,,3.0,,2.0,
35253,,4.0,,2.0,
35254,,4.0,,2.0,
35255,,2.0,,2.0,
35256,,2.0,,1.0,
35257,,2.0,,2.0,
35258,,5.0,,2.0,
35259,,3.0,,2.0,
35260,,5.0,,2.0,
35261,,2.0,,4.0,
35262,,2.0,,3.0,
35263,,6.0,,3.0,
35264,,4.0,,3.0,
35265,,1.0,,2.0,
35266,,1.0,,1.0,
35267,,2.0,,1.0,
35268,,2.0,,2.0,
35269,,4.0,,3.0,
35270,,2.0,,2.0,
35271,,1.0,,6.0,
35272,,4.0,,4.0,
35273,,1.0,,1.0,
35274,,4.0,,2.0,
35275,,2.0,,1.0,
35276,,5.0,,1.0,
35277,,3.0,,3.0,
35278,,5.0,,3.0,
35279,,2.0,,3.0,
35280,,2.0,,2.0,
35281,,3.0,,1.0,
35282,,2.0,,1.0,
35283,,4.0,,1.0,
35284,,5.0,,2.0,
35285,,2.0,,3.0,
35286,,2.0,,3.0,
35287,,5.0,,3.0,
35288,,2.0,,2.0,
35289,,4.0,,1.0,
35290,,5.0,,1.0,
35291,,2.0,,1.0,
35292,,3.0,,2.0,
35293,,2.0,,1.0,
35294,,1.0,,2.0,
35295,,3.0,,2.0,
35296,,5.0,,2.0,
35297,,5.0,,4.0,
35298,,1.0,,3.0,
35299,,5.0,,3.0,
35300,,6.0,,2.0,
35301,,5.0,,2.0,
35302,,3.0,,2.0,
35303,,4.0,,3.0,
35304,,2.0,,3.0,
35305,,4.0,,4.0,
35306,,1.0,,2.0,
35307,,2.0,,3.0,
35308,,2.0,,2.0,
35309,,4.0,,2.0,
35310,,3.0,,2.0,
35311,,5.0,,2.0,
35312,,2.0,,4.0,
35313,,5.0,,2.0,
35314,,8.0,,3.0,
35315,,3.0,,1.0,
35316,,3.0,,4.0,
35317,,3.0,,2.0,
35318,,2.0,,4.0,
35319,,3.0,,2.0,
35320,,3.0,,2.0,
35321,,2.0,,1.0,
35322,,2.0,,1.0,
35323,,2.0,,2.0,
35324,,2.0,,1.0,
35325,,4.0,,2.0,
35326,,2.0,,3.0,
35327,,1.0,,3.0,
35328,,1.0,,1.0,
35329,,2.0,,4.0,
35330,,2.0,,2.0,
35331,,2.0,,8.0,
35332,,1.0,,2.0,
35333,,5.0,,2.0,
35334,,2.0,,1.0,
35335,,3.0,,3.0,
35336,,4.0,,3.0,
35337,,2.0,,2.0,
35338,,5.0,,3.0,
35339,,5.0,,4.0,
35340,,3.0,,3.0,
35341,,1.0,,2.0,
35342,,1.0,,3.0,
35343,,5.0,,2.0,
35344,,5.0,,3.0,
35345,,2.0,,2.0,
35346,,2.0,,1.0,
35347,,3.0,,4.0,
35348,,5.0,,2.0,
35349,,2.0,,2.0,
35350,,2.0,,2.0,
35351,,3.0,,1.0,
35352,,3.0,,2.0,
35353,,3.0,,4.0,
35354,,2.0,,1.0,
35355,,4.0,,3.0,
35356,,4.0,,3.0,
35357,,4.0,,3.0,
35358,,5.0,,4.0,
35359,,4.0,,2.0,
35360,,2.0,,2.0,
35361,,3.0,,2.0,
35362,,2.0,,1.0,
35363,,1.0,,2.0,
35364,,1.0,,1.0,
35365,,2.0,,3.0,
35366,,4.0,,1.0,
35367,,4.0,,2.0,
35368,,3.0,,4.0,
35369,,2.0,,1.0,
35370,,4.0,,4.0,
35371,,1.0,,1.0,
35372,,4.0,,4.0,
35373,,8.0,,8.0,
35374,,5.0,,4.0,
35375,,4.0,,2.0,
35376,,4.0,,5.0,
35377,,4.0,,3.0,
35378,,5.0,,2.0,
35379,,5.0,,1.0,
35380,,5.0,,2.0,
35381,,1.0,,3.0,
35382,,4.0,,3.0,
35383,,2.0,,4.0,
35384,,3.0,,2.0,
35385,,4.0,,4.0,
35386,,2.0,,2.0,
35387,,5.0,,2.0,
35388,,1.0,,1.0,
35389,,5.0,,2.0,
35390,,3.0,,3.0,
35391,,2.0,,3.0,
35392,,2.0,,2.0,
35393,,2.0,,2.0,
35394,,2.0,,2.0,
35395,,3.0,,1.0,
35396,,3.0,,2.0,
35397,,4.0,,3.0,
35398,,3.0,,3.0,
35399,,1.0,,2.0,
35400,,2.0,,3.0,
35401,,5.0,,4.0,
35402,,3.0,,3.0,
35403,,5.0,,1.0,
35404,,2.0,,2.0,
35405,,2.0,,2.0,
35406,,1.0,,3.0,
35407,,3.0,,2.0,
35408,,2.0,,1.0,
35409,,3.0,,2.0,
35410,,1.0,,1.0,
35411,,3.0,,2.0,
35412,,1.0,,2.0,
35413,,4.0,,2.0,
35414,,5.0,,2.0,
35415,,5.0,,2.0,
35416,,2.0,,2.0,
35417,,2.0,,2.0,
35418,,1.0,,2.0,
35419,,5.0,,2.0,
35420,,3.0,,3.0,
35421,,2.0,,3.0,
35422,,4.0,,3.0,
35423,,2.0,,3.0,
35424,,3.0,,4.0,
35425,,2.0,,3.0,
35426,,1.0,,2.0,
35427,,5.0,,4.0,
